elu,elu,elu,80,80,10,0.9806416308271603,0.10130027434709687,1.0028950231592524,0.1036814592276023,0.008203800446297895,0.9125996931673002,6
elu,elu,elu,80,80,20,0.9797117580909676,0.10215244740057361,1.0027466022556497,0.1038141076151855,0.008062739872220505,0.9141025012301077,6
elu,elu,elu,80,80,40,0.9822325839232151,0.0998422604651601,1.0038180197696274,0.10285654838863612,0.008628090903060246,0.9080794569243587,6
elu,elu,elu,80,80,60,0.9780929404151427,0.10363599751247199,1.0019546132212223,0.10452193290023826,0.007925625082536717,0.9155632723407789,6
elu,elu,elu,80,80,80,0.9832199801892354,0.09893737051812135,0.9996385452204565,0.10659187506052192,0.009211094676138204,0.9018683467218147,6
elu,elu,elu,80,80,100,0.9827324123145197,0.09938419747454441,0.9998352260134796,0.10641609530558294,0.009611894470510455,0.8975983714541416,6
elu,elu,elu,80,80,140,0.0,0.0,0.0,0.0,0.0,0.0,6
elu,elu,elu,80,80,180,0.983077360266656,0.09906807319406896,1.0017118682645287,0.10473888163399303,0.011983464886678856,0.872332522606976,6
elu,elu,elu,80,80,250,0.0,0.0,0.0,0.0,0.0,0.0,6
elu,elu,elu,80,80,300,0.0,0.0,0.0,0.0,0.0,0.0,6
